20171001,0
20171002,13
20171003,6
20171004,25
20171005,85
20171006,19
20171007,76
20171008,2
20171009,37
20171010,10
20171011,2
20171012,2
20171013,0
20171014,0
20171015,0
20171016,0
20171017,0
20171018,0
20171019,0
20171020,33
20171021,6
20171022,118
20171023,4
20171024,27
20171025,0
20171026,0
20171027,3
20171028,23
20171029,18
20171030,0
20171031,0
